juego,Action,Casual,Indie,Simulation,Strategy,FreetoPlay,RPG,Sports,Adventure,Racing,EarlyAccess,MassivelyMultiplayer,AnimationModeling,WebPublishing,Education,SoftwareTraining,Utilities,DesignIllustration,AudioProduction,VideoProduction,PhotoEditing
326190,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322300,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
337150,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338770,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
336760,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338650,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335260,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336610,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
336700,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334270,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323220,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
312600,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334090,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284440,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333260,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
289881,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289880,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337450,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318390,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
336090,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320430,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325870,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336660,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
331980,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322022,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322021,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
302570,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
257510,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322020,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
319140,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325580,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321300,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335330,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330620,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325150,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316960,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336930,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277680,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323490,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
317040,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335790,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
283840,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283820,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336870,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336860,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333430,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
317840,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317770,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318690,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318521,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289690,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
332070,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
244770,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
239840,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337040,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315320,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
333880,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335440,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308172,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327840,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
331650,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250560,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326630,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330990,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
325860,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329690,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
313375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318414,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321950,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288120,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265670,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300620,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
325470,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280320,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295560,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310460,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
331220,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333720,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
324331,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
314220,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335210,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
286260,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
314300,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
333540,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315080,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241560,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
315396,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
320400,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330840,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205020,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
299350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332710,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297350,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328830,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
336010,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
288670,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318520,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317440,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
313374,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
310790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330830,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
333040,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326720,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333870,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331892,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
334710,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322510,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330240,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330230,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266150,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230310,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319210,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
323780,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273860,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331230,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331260,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331670,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334510,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335350,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
257260,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
334530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330730,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
292480,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263480,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332150,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262470,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318412,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
313373,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
331920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324750,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
331290,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326590,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
321560,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332340,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298880,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282070,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
319290,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
296570,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306020,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269530,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
331470,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
303690,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
331800,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
310880,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256030,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332130,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
333220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327310,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310640,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330350,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
332360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
316600,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323000,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330260,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
325420,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
326730,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328680,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298930,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
332480,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324510,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
312420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331130,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
312310,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
328690,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
327610,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305960,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298850,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298160,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
312060,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
325139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324420,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296510,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322930,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293440,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
289650,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
294860,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305880,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275690,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204630,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
313690,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
330470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328170,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324250,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328171,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331891,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
253290,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277740,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329660,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329680,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306370,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328310,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321800,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
320670,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318710,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
282512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327270,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328820,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326990,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319970,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
317201,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317208,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317202,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317203,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265300,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270490,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
284140,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
327440,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
308270,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330631,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
329822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
310110,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330630,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
328930,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310100,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318100,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
209650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274940,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284730,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
326130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328080,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
322000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274620,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
328210,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325320,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316910,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
249050,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
268080,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321980,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
324610,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
320790,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317360,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285980,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328790,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318430,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
317020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317030,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328440,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328460,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327910,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
326391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308420,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322040,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329480,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
329150,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317610,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329000,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
311170,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320120,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314540,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
267775,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327940,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
327930,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
327920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
258656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250580,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326180,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
248610,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317490,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
317480,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
323700,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256010,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316060,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
320721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326430,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
320840,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328550,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292370,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284460,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
